"","","nuser","sess","AppAdvertisedID","CampaignID","CampaignTargetTypeID","CampaignCostTypeID","disp","clic","inst","lead","CTR","CVR"
"3667",158,0,0,1341,2325,1,1,72,5,0,0,0.0694,0
"3668",158,0,0,2229,2380,2,3,1036,46,0,0,0.0444,0
"3669",158,0,0,2229,2381,2,3,247,12,0,0,0.0485,0
"3670",158,0,0,2229,2382,2,3,240,8,0,1,0.0333,0.125
"3671",158,0,0,2229,2385,1,3,195,11,0,1,0.0564,0.0909
"3672",158,0,0,2241,2448,1,2,6678,303,15,0,0.0453,0.0495
"3673",158,0,0,2229,2533,2,3,1026,44,0,1,0.0428,0.0227
"3674",158,0,0,1341,2597,1,1,367,9,1,0,0.0245,0.1111
"3675",158,0,0,1341,2598,1,1,59,5,0,0,0.0847,0
"3676",158,0,0,1341,2637,1,1,686,32,2,0,0.0466,0.0625
"3677",159,0,0,2229,2257,2,3,726,70,0,1,0.0964,0.0142
"3678",159,0,0,2229,2258,1,3,6161,209,0,3,0.0339,0.0143
"3679",159,0,0,2229,2260,2,3,4161,146,0,9,0.035,0.0616
"3680",159,0,0,1341,2325,1,1,507,18,3,0,0.0355,0.1666
"3681",159,0,0,2229,2380,2,3,999,50,0,0,0.05,0
"3682",159,0,0,2229,2381,2,3,198,14,0,0,0.0707,0
"3683",159,0,0,2229,2382,2,3,216,13,0,0,0.0601,0
"3684",159,0,0,2229,2385,1,3,206,12,0,0,0.0582,0
"3685",159,0,0,2241,2448,1,2,6698,309,23,0,0.0461,0.0744
"3686",159,0,0,2229,2533,2,3,1061,44,0,1,0.0414,0.0227
"3687",159,0,0,1341,2597,1,1,362,8,2,0,0.022,0.25
"3688",159,0,0,1341,2598,1,1,140,9,3,0,0.0642,0.3333
"3689",159,0,0,1341,2599,1,1,388,19,0,0,0.0489,0
"3690",160,0,33,2229,2257,2,3,765,69,0,2,0.0901,0.0289
"3691",160,0,33,2229,2258,1,3,6265,237,0,4,0.0378,0.0168
"3692",160,0,33,2229,2259,2,3,0,1,0,0,0,0
"3693",160,0,33,2229,2260,2,3,4412,157,0,7,0.0355,0.0445
"3694",160,0,33,1341,2325,1,1,564,19,2,0,0.0336,0.1052
"3695",160,0,33,2229,2380,2,3,1069,64,0,1,0.0598,0.0156
"3696",160,0,33,2229,2381,2,3,223,29,0,1,0.13,0.0344
"3697",160,0,33,2229,2382,2,3,239,7,0,0,0.0292,0
"3698",160,0,33,2229,2385,1,3,208,14,0,1,0.0673,0.0714
"3699",160,0,33,2241,2448,1,2,5805,251,16,0,0.0432,0.0637
"3700",160,0,33,2229,2533,2,3,1068,29,0,0,0.0271,0
"3701",160,0,33,1341,2597,1,1,415,24,3,0,0.0578,0.125
"3702",160,0,33,1341,2598,1,1,75,9,1,0,0.12,0.1111
"3703",160,0,33,1341,2637,1,1,739,26,2,0,0.0351,0.0769
"3704",161,4,241,2229,2257,2,3,653,39,0,0,0.0597,0
"3705",161,4,241,2229,2258,1,3,4096,184,0,2,0.0449,0.0108
"3706",161,4,241,2229,2260,2,3,2829,112,0,1,0.0395,0.0089
"3707",161,4,241,1341,2325,1,1,3,3,0,0,1,0
"3708",161,4,241,2229,2380,2,3,702,40,0,1,0.0569,0.025
"3709",161,4,241,2229,2381,2,3,96,8,0,0,0.0833,0
"3710",161,4,241,2229,2382,2,3,235,13,0,1,0.0553,0.0769
"3711",161,4,241,2229,2385,1,3,142,5,0,0,0.0352,0
"3712",161,4,241,2241,2448,1,2,4047,190,12,0,0.0469,0.0631
"3713",161,4,241,2229,2533,2,3,677,31,0,0,0.0457,0
"3714",161,4,241,1341,2598,1,1,4,4,0,0,1,0
"3715",161,4,241,1341,2599,1,1,5,2,0,0,0.4,0
"3716",161,4,241,1341,2637,1,1,1003,46,4,0,0.0458,0.0869
"3717",162,4,239,2229,2257,2,3,548,50,0,0,0.0912,0
"3718",162,4,239,2229,2258,1,3,4157,181,0,2,0.0435,0.011
"3719",162,4,239,2229,2260,2,3,2221,99,0,2,0.0445,0.0202
"3720",162,4,239,2229,2380,2,3,569,45,0,0,0.079,0
"3721",162,4,239,2229,2381,2,3,176,16,0,0,0.0909,0
"3722",162,4,239,2229,2382,2,3,152,10,0,0,0.0657,0
"3723",162,4,239,2229,2385,1,3,176,15,0,0,0.0852,0
"3724",162,4,239,2241,2448,1,2,4295,284,16,0,0.0661,0.0563
"3725",162,4,239,2229,2533,2,3,827,48,0,0,0.058,0
"3726",162,4,239,1341,2597,1,1,36,10,2,0,0.2777,0.2
"3727",162,4,239,1341,2598,1,1,304,23,2,0,0.0756,0.0869
"3728",162,4,239,1341,2599,1,1,64,10,1,0,0.1562,0.1
"3729",162,4,239,1341,2637,1,1,0,0,1,0,0,0
"3730",162,4,239,2324,2653,2,3,1176,83,0,1,0.0705,0.012
"3731",162,4,239,2426,2654,2,3,2155,84,0,1,0.0389,0.0119
"3732",163,4,216,2229,2257,2,3,652,73,0,2,0.1119,0.0273
"3733",163,4,216,2229,2258,1,3,4691,268,0,4,0.0571,0.0149
"3734",163,4,216,2229,2260,2,3,2646,125,0,3,0.0472,0.024
"3735",163,4,216,1341,2325,1,1,641,25,4,0,0.039,0.16
"3736",163,4,216,2229,2380,2,3,757,45,0,3,0.0594,0.0666
"3737",163,4,216,2229,2381,2,3,174,16,0,0,0.0919,0
"3738",163,4,216,2229,2382,2,3,144,16,0,1,0.1111,0.0625
"3739",163,4,216,2229,2385,1,3,158,8,0,0,0.0506,0
"3740",163,4,216,2241,2448,1,2,5900,321,25,0,0.0544,0.0778
"3741",163,4,216,2229,2533,2,3,864,58,0,2,0.0671,0.0344
"3742",163,4,216,1341,2597,1,1,8,0,0,0,0,0
"3743",163,4,216,2324,2653,2,3,7,1,0,0,0.1428,0
"3744",163,4,216,2426,2654,2,3,865,30,0,0,0.0346,0
"3745",164,4,232,2229,2257,2,3,707,76,0,2,0.1074,0.0263
"3746",164,4,232,2229,2258,1,3,6055,319,0,2,0.0526,0.0062
"3747",164,4,232,2229,2260,2,3,2751,92,0,1,0.0334,0.0108
"3748",164,4,232,1341,2325,1,1,0,0,1,0,0,0
"3749",164,4,232,2229,2380,2,3,861,64,0,4,0.0743,0.0625
"3750",164,4,232,2229,2381,2,3,206,13,0,2,0.0631,0.1538
"3751",164,4,232,2229,2382,2,3,191,19,0,1,0.0994,0.0526
"3752",164,4,232,2229,2385,1,3,188,13,0,1,0.0691,0.0769
"3753",164,4,232,2241,2448,1,2,5797,319,21,0,0.055,0.0658
"3754",164,4,232,2229,2533,2,3,991,62,0,2,0.0625,0.0322
"3755",164,4,232,1341,2598,1,1,825,39,8,0,0.0472,0.2051
"3756",164,4,232,2324,2653,2,3,8,0,0,0,0,0
"3757",165,4,259,2229,2257,2,3,698,73,0,1,0.1045,0.0136
"3758",165,4,259,2229,2258,1,3,6038,296,0,9,0.049,0.0304
"3759",165,4,259,2229,2260,2,3,2962,108,0,1,0.0364,0.0092
"3760",165,4,259,2229,2380,2,3,865,52,0,2,0.0601,0.0384
"3761",165,4,259,2229,2381,2,3,231,22,0,1,0.0952,0.0454
"3762",165,4,259,2229,2382,2,3,167,7,0,0,0.0419,0
"3763",165,4,259,2229,2385,1,3,200,18,0,0,0.09,0
"3764",165,4,259,2241,2448,1,2,6670,347,17,0,0.052,0.0489
"3765",165,4,259,2229,2533,2,3,1072,61,0,1,0.0569,0.0163
"3766",165,4,259,1341,2597,1,1,19,2,1,0,0.1052,0.5
"3767",165,4,259,2433,2620,1,2,1208,62,0,0,0.0513,0
"3768",165,4,259,2324,2653,2,3,6589,433,0,13,0.0657,0.03
"3769",165,4,259,2426,2654,2,3,1,0,0,0,0,0
"3770",166,3,248,2229,2257,2,3,717,67,0,2,0.0934,0.0298
"3771",166,3,248,2229,2258,1,3,5951,295,0,5,0.0495,0.0169
"3772",166,3,248,2229,2260,2,3,2697,99,0,0,0.0367,0
"3773",166,3,248,1341,2325,1,1,0,0,1,0,0,0
"3774",166,3,248,2229,2380,2,3,841,53,0,0,0.063,0
"3775",166,3,248,2229,2381,2,3,235,18,0,1,0.0765,0.0555
"3776",166,3,248,2229,2382,2,3,206,23,0,0,0.1116,0
"3777",166,3,248,2229,2385,1,3,200,12,0,1,0.06,0.0833
"3778",166,3,248,2241,2448,1,2,7001,365,21,0,0.0521,0.0575
"3779",166,3,248,2229,2533,2,3,1014,44,0,1,0.0433,0.0227
"3780",166,3,248,2433,2620,1,2,437,29,0,0,0.0663,0
"3781",166,3,248,2324,2653,2,3,6511,364,0,7,0.0559,0.0192
"3782",167,4,251,2229,2257,2,3,717,58,0,0,0.0808,0
"3783",167,4,251,2229,2258,1,3,5532,284,0,5,0.0513,0.0176
"3784",167,4,251,2229,2260,2,3,2886,98,0,3,0.0339,0.0306
"3785",167,4,251,2229,2380,2,3,781,58,0,3,0.0742,0.0517
"3786",167,4,251,2229,2381,2,3,230,19,0,1,0.0826,0.0526
"3787",167,4,251,2229,2382,2,3,206,21,0,0,0.1019,0
"3788",167,4,251,2229,2385,1,3,188,8,0,0,0.0425,0
"3789",167,4,251,2241,2448,1,2,6625,326,17,0,0.0492,0.0521
"3790",167,4,251,2229,2533,2,3,1035,64,0,2,0.0618,0.0312
"3791",167,4,251,2433,2609,1,2,610,17,0,0,0.0278,0
"3792",167,4,251,2433,2618,1,2,1252,27,0,0,0.0215,0
"3793",167,4,251,2433,2620,1,2,485,33,0,0,0.068,0
"3794",167,4,251,2324,2653,2,3,6386,361,0,5,0.0565,0.0138
"3795",168,4,239,2229,2257,2,3,741,64,0,0,0.0863,0
"3796",168,4,239,2229,2258,1,3,5727,234,0,5,0.0408,0.0213
"3797",168,4,239,2229,2260,2,3,3147,134,0,5,0.0425,0.0373
"3798",168,4,239,2229,2380,2,3,804,28,0,1,0.0348,0.0357
"3799",168,4,239,2229,2381,2,3,217,26,0,2,0.1198,0.0769
"3800",168,4,239,2229,2382,2,3,242,23,0,0,0.095,0
"3801",168,4,239,2229,2385,1,3,201,14,0,0,0.0696,0
"3802",168,4,239,2241,2448,1,2,6662,292,13,0,0.0438,0.0445
"3803",168,4,239,2229,2533,2,3,992,56,0,0,0.0564,0
"3804",168,4,239,2433,2609,1,2,52,0,0,0,0,0
"3805",168,4,239,2433,2618,1,2,10,0,0,0,0,0
"3806",168,4,239,2433,2620,1,2,439,17,0,0,0.0387,0
"3807",168,4,239,1341,2637,1,1,0,0,1,0,0,0
"3808",168,4,239,2324,2653,2,3,5798,314,0,8,0.0541,0.0254
"3809",169,3,240,2229,2257,2,3,825,72,0,0,0.0872,0
"3810",169,3,240,2229,2258,1,3,6189,270,0,2,0.0436,0.0074
"3811",169,3,240,2229,2260,2,3,3893,157,0,4,0.0403,0.0254
"3812",169,3,240,2229,2380,2,3,821,50,0,2,0.0609,0.04
"3813",169,3,240,2229,2381,2,3,206,22,0,0,0.1067,0
"3814",169,3,240,2229,2382,2,3,189,17,0,1,0.0899,0.0588
"3815",169,3,240,2229,2385,1,3,175,8,0,0,0.0457,0
"3816",169,3,240,2241,2448,1,2,5937,307,16,0,0.0517,0.0521
"3817",169,3,240,2229,2533,2,3,1035,60,0,0,0.0579,0
"3818",169,3,240,2433,2620,1,2,537,36,0,0,0.067,0
"3819",169,3,240,2324,2653,2,3,5667,231,0,4,0.0407,0.0173
"3820",170,4,232,2229,2257,2,3,821,59,0,0,0.0718,0
"3821",170,4,232,2229,2258,1,3,5599,252,0,3,0.045,0.0119
"3822",170,4,232,2229,2260,2,3,3876,175,0,6,0.0451,0.0342
"3823",170,4,232,2229,2380,2,3,766,33,0,3,0.043,0.0909
"3824",170,4,232,2229,2381,2,3,212,17,0,0,0.0801,0
"3825",170,4,232,2229,2382,2,3,236,15,0,3,0.0635,0.2
"3826",170,4,232,2229,2385,1,3,200,10,0,0,0.05,0
"3827",170,4,232,2241,2448,1,2,5679,283,11,0,0.0498,0.0388
"3828",170,4,232,2229,2533,2,3,995,55,0,0,0.0552,0
"3829",170,4,232,2324,2653,2,3,5588,266,0,4,0.0476,0.015
"3830",171,4,232,2229,2257,2,3,899,88,0,1,0.0978,0.0113
"3831",171,4,232,2229,2258,1,3,6489,318,0,2,0.049,0.0062
"3832",171,4,232,2229,2260,2,3,3885,177,0,8,0.0455,0.0451
"3833",171,4,232,2229,2380,2,3,773,35,0,2,0.0452,0.0571
"3834",171,4,232,2229,2381,2,3,216,18,0,0,0.0833,0
"3835",171,4,232,2229,2382,2,3,251,12,0,1,0.0478,0.0833
"3836",171,4,232,2229,2385,1,3,209,14,0,0,0.0669,0
"3837",171,4,232,2241,2448,1,2,5458,242,18,0,0.0443,0.0743
"3838",171,4,232,2229,2533,2,3,1016,41,0,1,0.0403,0.0243
"3839",171,4,232,2324,2653,2,3,2196,100,0,0,0.0455,0
"3840",172,4,254,2229,2257,2,3,825,83,0,0,0.1006,0
"3841",172,4,254,2229,2258,1,3,6292,259,0,4,0.0411,0.0154
"3842",172,4,254,2229,2260,2,3,4670,190,0,7,0.0406,0.0368
"3843",172,4,254,2229,2380,2,3,852,39,0,2,0.0457,0.0512
"3844",172,4,254,2229,2381,2,3,217,29,0,1,0.1336,0.0344
"3845",172,4,254,2229,2382,2,3,245,19,0,1,0.0775,0.0526
"3846",172,4,254,2229,2385,1,3,218,8,0,0,0.0366,0
"3847",172,4,254,2241,2448,1,2,5907,279,12,0,0.0472,0.043
"3848",172,4,254,2229,2533,2,3,1249,73,0,2,0.0584,0.0273
"3849",173,3,253,2229,2257,2,3,835,68,0,1,0.0814,0.0147
"3850",173,3,253,2229,2258,1,3,5834,233,0,1,0.0399,0.0042
"3851",173,3,253,2229,2260,2,3,4208,182,0,7,0.0432,0.0384
"3852",173,3,253,2229,2380,2,3,735,43,0,0,0.0585,0
"3853",173,3,253,2229,2381,2,3,236,21,0,0,0.0889,0
"3854",173,3,253,2229,2382,2,3,223,9,0,0,0.0403,0
"3855",173,3,253,2229,2385,1,3,206,12,0,0,0.0582,0
"3856",173,3,253,2241,2448,1,2,5746,248,20,0,0.0431,0.0806
"3857",173,3,253,2229,2533,2,3,1146,59,0,0,0.0514,0
"3858",173,3,253,2433,2608,1,2,1202,27,0,0,0.0224,0
"3859",173,3,253,2433,2609,1,2,716,23,0,0,0.0321,0
"3860",173,3,253,2433,2612,1,2,380,6,0,0,0.0157,0
"3861",173,3,253,2433,2618,1,2,1252,33,0,0,0.0263,0
"3862",173,3,253,2433,2620,1,2,1289,64,0,0,0.0496,0
"3863",173,3,253,2324,2653,2,3,0,1,0,0,0,0
"3864",173,3,253,2324,2657,2,3,1547,140,0,4,0.0904,0.0285
"3865",174,3,233,2229,2257,2,3,863,79,0,2,0.0915,0.0253
"3866",174,3,233,2229,2258,1,3,5755,225,0,3,0.039,0.0133
"3867",174,3,233,2229,2260,2,3,4412,167,0,10,0.0378,0.0598
"3868",174,3,233,2230,2289,1,3,0,1,0,0,0,0
"3869",174,3,233,2229,2380,2,3,791,45,0,0,0.0568,0
"3870",174,3,233,2229,2381,2,3,203,17,0,0,0.0837,0
"3871",174,3,233,2229,2382,2,3,224,18,0,0,0.0803,0
"3872",174,3,233,2229,2385,1,3,220,14,0,2,0.0636,0.1428
"3873",174,3,233,2241,2448,1,2,6072,247,12,0,0.0406,0.0485
"3874",174,3,233,2229,2533,2,3,997,51,0,2,0.0511,0.0392
"3875",174,3,233,2433,2608,1,2,165,4,0,0,0.0242,0
"3876",174,3,233,2433,2609,1,2,186,3,0,0,0.0161,0
"3877",174,3,233,2433,2612,1,2,251,8,0,0,0.0318,0
"3878",174,3,233,2433,2618,1,2,11,0,0,0,0,0
"3879",174,3,233,2433,2620,1,2,544,22,0,0,0.0404,0
"3880",174,3,233,2324,2657,2,3,43,5,0,0,0.1162,0
"3881",175,3,231,2229,2257,2,3,860,63,0,0,0.0732,0
"3882",175,3,231,2229,2258,1,3,2718,102,0,1,0.0375,0.0098
"3883",175,3,231,2229,2260,2,3,3977,177,0,9,0.0445,0.0508
"3884",175,3,231,2229,2380,2,3,788,36,0,1,0.0456,0.0277
"3885",175,3,231,2229,2381,2,3,199,14,0,0,0.0703,0
"3886",175,3,231,2229,2382,2,3,255,14,0,0,0.0549,0
"3887",175,3,231,2229,2385,1,3,204,9,0,0,0.0441,0
"3888",175,3,231,2241,2448,1,2,4772,212,8,0,0.0444,0.0377
"3889",175,3,231,2229,2533,2,3,1056,56,0,1,0.053,0.0178
"3890",175,3,231,2324,2657,2,3,45,5,0,0,0.1111,0
"3891",175,3,231,2324,2658,2,3,2842,123,0,8,0.0432,0.065
"3892",175,3,231,2324,2659,2,3,1274,56,0,0,0.0439,0
"3893",175,3,231,2426,2660,2,3,1159,16,0,0,0.0138,0
"3894",175,3,231,2426,2661,2,3,2120,81,0,2,0.0382,0.0246
"3895",175,3,231,2426,2662,2,3,1742,59,0,1,0.0338,0.0169
"3896",175,3,231,2426,2663,2,3,1131,96,0,1,0.0848,0.0104
"3897",175,3,231,2426,2664,2,3,1578,46,0,1,0.0291,0.0217
"3898",175,3,231,2426,2665,2,3,1130,28,0,0,0.0247,0
"3899",175,3,231,2426,2666,2,3,1181,54,0,0,0.0457,0
"3900",176,3,227,2229,2257,2,3,904,80,0,1,0.0884,0.0125
"3901",176,3,227,2229,2258,1,3,3351,114,0,2,0.034,0.0175
"3902",176,3,227,2229,2260,2,3,4635,162,0,7,0.0349,0.0432
"3903",176,3,227,2229,2380,2,3,826,37,0,2,0.0447,0.054
"3904",176,3,227,2229,2381,2,3,208,22,0,0,0.1057,0
"3905",176,3,227,2229,2382,2,3,234,9,0,0,0.0384,0
"3906",176,3,227,2229,2385,1,3,186,8,0,1,0.043,0.125
"3907",176,3,227,2241,2448,1,2,4937,185,10,0,0.0374,0.054
"3908",176,3,227,2229,2533,2,3,957,37,0,0,0.0386,0
"3909",176,3,227,2324,2653,2,3,0,1,0,0,0,0
"3910",176,3,227,2324,2657,2,3,1086,86,0,0,0.0791,0
"3911",176,3,227,2324,2658,2,3,4869,195,0,6,0.04,0.0307
"3912",176,3,227,2324,2659,2,3,11,1,0,0,0.0909,0
"3913",176,3,227,2426,2660,2,3,145,5,0,0,0.0344,0
"3914",176,3,227,2426,2661,2,3,1259,54,0,0,0.0428,0
"3915",176,3,227,2426,2662,2,3,2,0,0,0,0,0
"3916",176,3,227,2426,2663,2,3,11,0,0,0,0,0
"3917",176,3,227,2426,2664,2,3,6,0,0,0,0,0
"3918",176,3,227,2426,2665,2,3,6,0,0,0,0,0
"3919",176,3,227,2426,2666,2,3,29,2,0,0,0.0689,0
"3920",177,3,217,2229,2257,2,3,877,98,0,0,0.1117,0
"3921",177,3,217,2229,2258,1,3,3450,144,0,1,0.0417,0.0069
"3922",177,3,217,2229,2260,2,3,4983,202,0,8,0.0405,0.0396
"3923",177,3,217,2229,2380,2,3,800,36,0,2,0.045,0.0555
"3924",177,3,217,2229,2381,2,3,187,15,0,0,0.0802,0
"3925",177,3,217,2229,2382,2,3,205,12,0,0,0.0585,0
"3926",177,3,217,2229,2385,1,3,214,10,0,0,0.0467,0
"3927",177,3,217,2241,2448,1,2,5224,220,8,0,0.0421,0.0363
"3928",177,3,217,2229,2533,2,3,1046,49,0,2,0.0468,0.0408
"3929",177,3,217,2324,2653,2,3,0,2,0,0,0,0
"3930",177,3,217,2324,2657,2,3,35,6,0,0,0.1714,0
"3931",177,3,217,2324,2658,2,3,4888,247,0,6,0.0505,0.0242
"3932",177,3,217,2324,2659,2,3,9,1,0,0,0.1111,0
"3933",177,3,217,2426,2660,2,3,144,4,0,0,0.0277,0
"3934",177,3,217,2426,2662,2,3,7,0,0,0,0,0
"3935",177,3,217,2426,2663,2,3,11,1,0,0,0.0909,0
"3936",177,3,217,2426,2664,2,3,8,0,0,0,0,0
"3937",177,3,217,2426,2665,2,3,3,0,0,0,0,0
"3938",177,3,217,2426,2666,2,3,31,1,0,0,0.0322,0
"3939",178,4,220,2229,2257,2,3,864,89,0,3,0.103,0.0337
"3940",178,4,220,2229,2258,1,3,3493,138,0,4,0.0395,0.0289
"3941",178,4,220,2229,2260,2,3,4509,219,0,11,0.0485,0.0502
"3942",178,4,220,2229,2380,2,3,718,21,0,1,0.0292,0.0476
"3943",178,4,220,2229,2381,2,3,213,20,0,1,0.0938,0.05
"3944",178,4,220,2229,2382,2,3,235,13,0,0,0.0553,0
"3945",178,4,220,2229,2385,1,3,211,15,0,0,0.071,0
"3946",178,4,220,2241,2448,1,2,5157,209,17,0,0.0405,0.0813
"3947",178,4,220,2229,2533,2,3,1108,52,0,3,0.0469,0.0576
"3948",178,4,220,2324,2657,2,3,41,1,0,0,0.0243,0
"3949",178,4,220,2324,2658,2,3,3885,192,0,4,0.0494,0.0208
"3950",178,4,220,2324,2659,2,3,1160,35,0,0,0.0301,0
"3951",178,4,220,2426,2660,2,3,868,41,0,0,0.0472,0
"3952",178,4,220,2426,2662,2,3,1159,53,0,0,0.0457,0
"3953",178,4,220,2426,2663,2,3,1138,86,0,1,0.0755,0.0116
"3954",178,4,220,2426,2664,2,3,1094,25,0,0,0.0228,0
"3955",178,4,220,2426,2665,2,3,1087,35,0,0,0.0321,0
"3956",178,4,220,2426,2666,2,3,1169,34,0,0,0.029,0
"3957",179,3,243,2229,2257,2,3,894,80,0,1,0.0894,0.0125
"3958",179,3,243,2229,2258,1,3,4194,144,0,1,0.0343,0.0069
"3959",179,3,243,2229,2260,2,3,4637,157,0,6,0.0338,0.0382
"3960",179,3,243,2229,2380,2,3,806,42,0,0,0.0521,0
"3961",179,3,243,2229,2381,2,3,205,17,0,0,0.0829,0
"3962",179,3,243,2229,2382,2,3,240,12,0,1,0.05,0.0833
"3963",179,3,243,2229,2385,1,3,212,14,0,1,0.066,0.0714
"3964",179,3,243,2241,2448,1,2,5694,268,10,0,0.047,0.0373
"3965",179,3,243,2229,2533,2,3,1206,64,0,1,0.053,0.0156
"3966",179,3,243,2324,2657,2,3,251,14,0,0,0.0557,0
"3967",179,3,243,2324,2658,2,3,4677,218,0,2,0.0466,0.0091
"3968",179,3,243,2324,2659,2,3,14,0,0,0,0,0
"3969",179,3,243,2426,2660,2,3,211,4,0,0,0.0189,0
"3970",179,3,243,2426,2662,2,3,5,0,0,0,0,0
"3971",179,3,243,2426,2663,2,3,13,2,0,0,0.1538,0
"3972",179,3,243,2426,2664,2,3,2,0,0,0,0,0
"3973",179,3,243,2426,2665,2,3,9,0,0,0,0,0
"3974",179,3,243,2426,2666,2,3,29,1,0,0,0.0344,0
"3975",179,3,243,2506,2667,1,2,4141,111,7,0,0.0268,0.063
"3976",180,3,248,2229,2257,2,3,952,91,0,0,0.0955,0
"3977",180,3,248,2229,2258,1,3,4449,159,0,3,0.0357,0.0188
"3978",180,3,248,2229,2260,2,3,4488,208,0,6,0.0463,0.0288
"3979",180,3,248,2229,2380,2,3,771,36,0,0,0.0466,0
"3980",180,3,248,2229,2381,2,3,216,16,0,0,0.074,0
"3981",180,3,248,2229,2382,2,3,251,11,0,1,0.0438,0.0909
"3982",180,3,248,2229,2385,1,3,222,12,0,1,0.054,0.0833
"3983",180,3,248,2241,2448,1,2,5753,271,18,0,0.0471,0.0664
"3984",180,3,248,2229,2533,2,3,1044,41,0,0,0.0392,0
"3985",180,3,248,2324,2658,2,3,3977,169,0,3,0.0424,0.0177
"3986",180,3,248,2324,2659,2,3,5,1,0,0,0.2,0
"3987",180,3,248,2426,2660,2,3,172,8,0,0,0.0465,0
"3988",180,3,248,2426,2662,2,3,7,0,0,0,0,0
"3989",180,3,248,2426,2663,2,3,11,5,0,0,0.4545,0
"3990",180,3,248,2426,2664,2,3,8,0,0,0,0,0
"3991",180,3,248,2426,2665,2,3,2,0,0,0,0,0
"3992",180,3,248,2426,2666,2,3,33,2,0,0,0.0606,0
"3993",180,3,248,2506,2667,1,2,4250,119,6,0,0.028,0.0504
"3994",181,3,237,2229,2257,2,3,955,80,0,0,0.0837,0
"3995",181,3,237,2229,2258,1,3,3840,131,0,0,0.0341,0
"3996",181,3,237,2229,2260,2,3,4288,136,0,6,0.0317,0.0441
"3997",181,3,237,2229,2380,2,3,814,35,0,2,0.0429,0.0571
"3998",181,3,237,2229,2381,2,3,79,2,0,0,0.0253,0
"3999",181,3,237,2229,2382,2,3,225,10,0,0,0.0444,0
"4000",181,3,237,2229,2385,1,3,243,20,0,4,0.0823,0.2
"4001",181,3,237,2241,2448,1,2,6025,238,13,0,0.0395,0.0546
"4002",181,3,237,2229,2533,2,3,1110,59,0,0,0.0531,0
"4003",181,3,237,2324,2658,2,3,4466,169,0,7,0.0378,0.0414
"4004",181,3,237,2324,2659,2,3,611,17,0,0,0.0278,0
"4005",181,3,237,2426,2660,2,3,412,8,0,0,0.0194,0
"4006",181,3,237,2426,2662,2,3,103,2,0,0,0.0194,0
"4007",181,3,237,2426,2663,2,3,693,42,0,0,0.0606,0
"4008",181,3,237,2426,2664,2,3,347,11,0,0,0.0317,0
"4009",181,3,237,2426,2665,2,3,832,20,0,0,0.024,0
"4010",181,3,237,2426,2666,2,3,585,19,0,0,0.0324,0
"4011",182,3,240,2230,2247,1,3,344,23,0,0,0.0668,0
"4012",182,3,240,2229,2257,2,3,688,64,0,1,0.093,0.0156
"4013",182,3,240,2229,2258,1,3,3649,148,0,1,0.0405,0.0067
"4014",182,3,240,2229,2260,2,3,4103,148,0,3,0.036,0.0202
"4015",182,3,240,2229,2380,2,3,825,45,0,1,0.0545,0.0222
"4016",182,3,240,2229,2382,2,3,222,10,0,0,0.045,0
"4017",182,3,240,2229,2385,1,3,240,19,0,0,0.0791,0
"4018",182,3,240,2241,2448,1,2,6278,256,12,0,0.0407,0.0468
"4019",182,3,240,2229,2533,2,3,1150,53,0,1,0.046,0.0188
"4020",182,3,240,2324,2658,2,3,5360,243,0,8,0.0453,0.0329
"4021",183,4,235,2230,2247,1,3,501,18,0,0,0.0359,0
"4022",183,4,235,2229,2257,2,3,566,59,0,0,0.1042,0
"4023",183,4,235,2229,2258,1,3,2758,84,0,1,0.0304,0.0119
"4024",183,4,235,2229,2260,2,3,3956,137,0,2,0.0346,0.0145
"4025",183,4,235,2229,2380,2,3,581,42,0,2,0.0722,0.0476
"4026",183,4,235,2229,2382,2,3,166,11,0,0,0.0662,0
"4027",183,4,235,2229,2385,1,3,217,11,0,1,0.0506,0.0909
"4028",183,4,235,2241,2448,1,2,6126,244,9,0,0.0398,0.0368
"4029",183,4,235,2229,2533,2,3,890,41,0,0,0.046,0
"4030",183,4,235,2324,2575,2,3,1194,36,0,0,0.0301,0
"4031",183,4,235,2324,2576,2,3,631,19,0,1,0.0301,0.0526
"4032",183,4,235,2324,2577,2,3,1130,40,0,0,0.0353,0
"4033",183,4,235,2324,2578,2,3,1065,38,0,0,0.0356,0
"4034",183,4,235,2324,2658,2,3,5312,236,0,5,0.0444,0.0211
"4035",183,4,235,2324,2659,2,3,0,1,0,0,0,0
"4036",183,4,235,2241,2672,1,2,975,93,9,0,0.0953,0.0967
"4037",183,4,235,2241,2673,1,2,192,17,3,0,0.0885,0.1764
"4038",183,4,235,2241,2674,1,2,695,76,7,0,0.1093,0.0921
"4039",183,4,235,2241,2675,1,2,3503,221,17,0,0.063,0.0769
"4040",183,4,235,2511,2676,2,1,1618,34,0,0,0.021,0
"4041",184,4,224,2230,2247,1,3,180,13,0,0,0.0722,0
"4042",184,4,224,2229,2257,2,3,845,64,0,1,0.0757,0.0156
"4043",184,4,224,2229,2258,1,3,3864,146,0,3,0.0377,0.0205
"4044",184,4,224,2229,2260,2,3,3785,152,0,5,0.0401,0.0328
"4045",184,4,224,2229,2380,2,3,389,18,0,0,0.0462,0
"4046",184,4,224,2229,2382,2,3,129,10,0,0,0.0775,0
"4047",184,4,224,2229,2385,1,3,218,20,0,1,0.0917,0.05
